time,input,output
3973.0,0.0,0.0
3979.0,0.0,0.0
3984.0,0.0,0.0
3989.0,0.0,0.0
3994.0,0.0,0.0
4000.0,0.0,0.0
4005.0,0.0,0.0
4010.0,0.0,0.0
4015.0,0.0,0.0
4021.0,0.0,0.0
4026.0,0.0,0.0
4031.0,0.0,0.0
4036.0,0.0,0.0
4042.0,0.0,0.0
4047.0,0.0,0.0
4052.0,0.0,0.0
4058.0,0.0,0.0
4063.0,0.0,0.0
4068.0,0.0,0.0
4073.0,0.0,0.0
4079.0,0.0,0.0
4084.0,0.0,0.0
4089.0,0.0,0.0
4094.0,0.0,0.0
4099.0,0.0,0.0
4105.0,0.0,0.0
4111.0,0.0,0.0
4116.0,0.0,0.0
4121.0,0.0,0.0
4126.0,0.0,0.0
4132.0,0.0,0.0
4137.0,0.0,0.0
4142.0,0.0,0.0
4148.0,0.0,0.0
4153.0,0.0,0.0
4158.0,0.0,0.0
4163.0,0.0,0.0
4168.0,0.0,0.0
4174.0,0.0,0.0
4179.0,0.0,0.0
4184.0,0.0,0.0
4190.0,0.0,0.0
4195.0,0.0,0.0
4200.0,0.0,0.0
4205.0,0.0,0.0
4211.0,0.0,0.0
4216.0,0.0,0.0
4221.0,0.0,0.0
4226.0,0.0,0.0
4231.0,0.0,0.0
4236.0,0.0,0.0
4241.0,0.0,0.0
4246.0,0.0,0.0
4251.0,0.0,0.0
4257.0,0.0,0.0
4262.0,0.0,0.0
4267.0,0.0,0.0
4273.0,0.0,0.0
4278.0,0.0,0.0
4283.0,0.0,0.0
4288.0,0.0,0.0
4294.0,0.0,0.0
4299.0,0.0,0.0
4304.0,0.0,0.0
4309.0,0.0,0.0
4314.0,0.0,0.0
4320.0,0.0,0.0
4325.0,0.0,0.0
4330.0,0.0,0.0
4335.0,0.0,0.0
4341.0,0.0,0.0
4347.0,0.0,0.0
4352.0,0.0,0.0
4357.0,0.0,0.0
4362.0,0.0,0.0
4368.0,0.0,0.0
4373.0,0.0,0.0
4378.0,0.0,0.0
4383.0,0.0,0.0
4389.0,0.0,0.0
4394.0,0.0,0.0
4399.0,0.0,0.0
4404.0,0.0,0.0
4410.0,0.0,0.0
4415.0,0.0,0.0
4420.0,0.0,0.0
4425.0,0.0,0.0
4431.0,0.0,0.0
4436.0,0.0,0.0
4441.0,0.0,0.0
4447.0,0.0,0.0
4452.0,0.0,0.0
4458.0,0.0,0.0
4463.0,0.0,0.0
4468.0,0.0,0.0
4473.0,0.0,0.0
4478.0,0.0,0.0
4483.0,0.0,0.0
4489.0,0.0,0.0
4494.0,0.0,0.0
4500.0,0.0,0.0
4505.0,0.0,0.0
4510.0,0.0,0.0
4515.0,0.0,0.0
4521.0,0.0,0.0
4526.0,0.0,0.0
4531.0,0.0,0.0
4536.0,0.0,0.0
4542.0,0.0,0.0
4547.0,0.0,0.0
4552.0,0.0,0.0
4558.0,0.0,0.0
4563.0,0.0,0.0
4569.0,0.0,0.0
4574.0,0.0,0.0
4579.0,0.0,0.0
4584.0,0.0,0.0
4589.0,0.0,0.0
4594.0,0.0,0.0
4600.0,0.0,0.0
4605.0,0.0,0.0
4611.0,0.0,0.0
4616.0,0.0,0.0
4621.0,0.0,0.0
4626.0,0.0,0.0
4632.0,0.0,0.0
4637.0,0.0,0.0
4642.0,0.0,0.0
4648.0,0.0,0.0
4653.0,0.0,0.0
4658.0,0.0,0.0
4663.0,0.0,0.0
4668.0,0.0,0.0
4674.0,0.0,0.0
4679.0,0.0,0.0
4684.0,0.0,0.0
4690.0,0.0,0.0
4695.0,0.0,0.0
4700.0,0.0,0.0
4705.0,0.0,0.0
4711.0,0.0,0.0
4716.0,0.0,0.0
4721.0,0.0,0.0
4726.0,0.0,0.0
4731.0,0.0,0.0
4736.0,0.0,0.0
4741.0,0.0,0.0
4746.0,0.0,0.0
4751.0,0.0,0.0
4757.0,0.0,0.0
4762.0,0.0,0.0
4767.0,0.0,0.0
4772.0,0.0,0.0
4778.0,0.0,0.0
4784.0,0.0,0.0
4789.0,0.0,0.0
4794.0,0.0,0.0
4799.0,0.0,0.0
4804.0,0.0,0.0
4810.0,0.0,0.0
4816.0,0.0,0.0
4822.0,0.0,0.0
4827.0,0.0,0.0
4832.0,0.0,0.0
4837.0,0.0,0.0
4842.0,0.0,0.0
4848.0,0.0,0.0
4853.0,0.0,0.0
4858.0,0.0,0.0
4864.0,0.0,0.0
4869.0,0.0,0.0
4874.0,0.0,0.0
4879.0,0.0,0.0
4884.0,0.0,0.0
4889.0,0.0,0.0
4894.0,0.0,0.0
4899.0,0.0,0.0
4905.0,0.0,0.0
4911.0,0.0,0.0
4916.0,0.0,0.0
4921.0,0.0,0.0
4927.0,0.0,0.0
4932.0,0.0,0.0
4937.0,0.0,0.0
4942.0,0.0,0.0
4948.0,0.0,0.0
4953.0,0.0,0.0
4959.0,0.0,0.0
4964.0,0.0,0.0
4969.0,0.0,0.0
4975.0,0.0,0.0
4981.0,0.0,0.0
4986.0,0.0,0.0
4991.0,0.0,0.0
4997.0,0.0,0.0
5003.0,0.0,0.0
6009.0,99.88269794721407,0.0
6015.0,0.0,0.0
6020.0,0.0,8.019
6026.0,23.89051808406647,11.6283
6031.0,0.0,14.154809999999998
6037.0,0.0,17.927366999999997
6043.0,6.989247311827957,20.568156899999998
6048.0,15.884652981427175,18.40870983
6053.0,0.0,18.901096880999997
6059.0,0.8895405669599218,19.245767816699995
6065.0,12.961876832844574,19.487037471689995
6071.0,0.0,19.655926230182995
6076.0,3.9393939393939394,19.774148361128095
6081.0,2.9227761485826003,19.856903852789664
6087.0,2.9227761485826003,19.914832696952764
6093.0,9.912023460410557,17.951382887866934
6099.0,0.0,16.57696802150685
6104.0,3.9393939393939394,15.614877615054795
6110.0,3.9393939393939394,14.941414330538354
6115.0,3.9393939393939394,14.469990031376847
6120.0,0.0,16.14399302196379
6126.0,20.967741935483872,13.304795115374652
6131.0,0.0,13.324356580762256
6136.0,0.0,17.346049606533576
6141.0,16.901270772238515,18.157234724573502
6147.0,0.0,18.72506430720145
6152.0,3.9393939393939394,19.122545015041013
6157.0,0.0,21.404781510528707
6163.0,19.95112414467253,18.994347057370092
6168.0,0.0,17.307042940159064
6173.0,0.0,18.129930058111345
6178.0,6.989247311827957,18.70595104067794
6184.0,9.912023460410557,17.10516572847456
6189.0,0.0,17.98861600993219
6194.0,6.989247311827957,18.60703120695253
6199.0,2.9227761485826003,19.03992184486677
6205.0,3.9393939393939394,19.34294529140674
6211.0,4.956011730205279,19.108061703984717
6217.0,2.9227761485826003,18.943643192789303
6222.0,3.9393939393939394,18.82855023495251
6227.0,3.9393939393939394,18.747985164466755
6233.0,6.989247311827957,17.578589615126727
6239.0,1.906158357771261,17.87301273058871
6245.0,0.0,18.079108911412096
6250.0,10.928641251221896,16.666376237988466
6255.0,0.8895405669599218,15.677463366591924
6260.0,0.0,16.989224356614347
6266.0,20.967741935483872,13.896457049630042
6272.0,0.0,15.74251993474103
6277.0,10.928641251221896,17.03476395431872
6282.0,2.9227761485826003,17.9393347680231
6288.0,0.0,20.57653433761617
6294.0,13.978494623655914,20.418574036331318
6299.0,5.972629521016618,18.30400182543192
6304.0,0.0,18.827801277802344
6309.0,6.989247311827957,19.19446089446164
6314.0,2.9227761485826003,19.451122626123144
6319.0,9.912023460410557,17.6267858382862
6324.0,0.0,18.35375008680034
6330.0,13.978494623655914,16.858625060760236
6336.0,0.0,15.812037542532163
6342.0,0.0,19.087426279772515
6347.0,23.89051808406647,17.37219839584076
6352.0,0.0,16.17153887708853
6358.0,0.0,19.33907721396197
6364.0,23.89051808406647,17.54835404977338
6370.0,0.0,20.302847834841366
6375.0,0.0,22.230993484388954
6380.0,10.928641251221896,21.576695439072267
6385.0,9.912023460410557,21.118686807350585
6391.0,0.0,22.80208076514541
6397.0,13.978494623655914,21.976456535601784
6402.0,0.0,21.39851957492125
6407.0,0.0,22.99796370244487
6413.0,13.978494623655914,22.11357459171141
6418.0,5.972629521016618,19.490502214197985
6424.0,0.0,17.65435154993859
6429.0,0.0,18.37304608495701
6434.0,6.989247311827957,18.876132259469905
6440.0,9.912023460410557,17.22429258162893
6446.0,0.0,18.07200480714025
6451.0,13.978494623655914,16.661403364998172
6456.0,0.0,17.67798235549872
6461.0,7.878787878787879,18.389587648849105
6467.0,9.912023460410557,16.88371135419437
6473.0,0.0,15.829597947936058
6478.0,0.0,19.099718563555243
6483.0,16.901270772238515,19.38480299448867
6489.0,12.961876832844574,15.573362096142068
6494.0,0.0,16.916353467299448
6499.0,4.956011730205279,19.860447427109612
6504.0,6.989247311827957,21.921313198976726
6510.0,9.912023460410557,21.359919239283705
6516.0,0.0,20.96694346749859
6521.0,0.0,22.695860427249013
6526.0,13.978494623655914,21.902102299074308
6531.0,5.972629521016618,19.342471609352014
6536.0,0.0,21.558730126546408
6541.0,16.901270772238515,21.106111088582484
6546.0,0.0,20.78927776200774
6551.0,3.9393939393939394,20.567494433405415
6557.0,2.9227761485826003,20.41224610338379
6562.0,9.912023460410557,18.29957227236865
6567.0,0.0,18.824700590658054
6572.0,6.989247311827957,19.192290413460636
6578.0,9.912023460410557,17.445603289422444
6583.0,0.0,18.22692230259571
6588.0,6.989247311827957,18.773845611816995
6593.0,2.9227761485826003,19.156691928271897
6599.0,3.9393939393939394,19.424684349790326
6604.0,9.912023460410557,17.608279044853226
6609.0,0.0,18.340795331397256
6614.0,6.989247311827957,18.853556731978077
6620.0,9.912023460410557,19.212489712384652
6626.0,0.0,19.463742798669255
6631.0,6.989247311827957,19.639619959068476
6636.0,2.9227761485826003,19.76273397134793
6642.0,9.912023460410557,17.84491377994355
6647.0,0.0,18.506439645960484
6652.0,6.989247311827957,18.969507752172337
6657.0,9.912023460410557,17.289655426520632
6663.0,0.0,18.11775879856444
6669.0,6.989247311827957,18.69743115899511
6675.0,2.9227761485826003,19.103201811296575
6681.0,3.9393939393939394,19.3872412679076
6686.0,9.912023460410557,17.58206888753532
6691.0,0.0,18.322448221274723
6696.0,6.989247311827957,18.840713754892306
6701.0,2.9227761485826003,19.203499628424613
6706.0,9.912023460410557,17.453449739897227
6711.0,0.0,18.232414817928056
6717.0,6.989247311827957,18.77769037254964
6723.0,2.9227761485826003,19.159383260784747
6729.0,9.912023460410557,17.42256828254932
6734.0,0.0,18.210797797784522
6740.0,13.978494623655914,16.758558458449166
6746.0,0.0,17.745990920914416
6751.0,0.8895405669599218,20.44119364464009
6757.0,19.95112414467253,18.31983555124806
6762.0,0.0,16.83488488587364
6768.0,0.0,17.799419420111548
6774.0,6.989247311827957,18.474593594078083
6780.0,9.912023460410557,16.943215515854657
6786.0,0.0,17.87525086109826
6792.0,6.989247311827957,18.52767560276878
6797.0,9.912023460410557,16.980372921938145
6802.0,0.0,17.9012610453567
6807.0,6.989247311827957,18.54588273174969
6813.0,2.9227761485826003,18.99711791222478
6818.0,9.912023460410557,17.308982538557345
6823.0,0.0,18.131287776990142
6828.0,6.989247311827957,18.7069014438931
6833.0,9.912023460410557,17.10583101072517
6838.0,0.0,17.989081707507616
6843.0,6.989247311827957,18.60735719525533
6848.0,9.912023460410557,17.036150036678727
6854.0,0.0,17.94030502567511
6859.0,0.8895405669599218,20.577213517972574
6865.0,12.961876832844574,20.4190494625808
6871.0,0.0,20.30833462380656
6877.0,3.9393939393939394,20.230834236664588
6882.0,4.956011730205279,19.72958396566521
6887.0,2.9227761485826003,19.378708775965645
6892.0,3.9393939393939394,19.13309614317595
6897.0,3.9393939393939394,18.961167300223167
6903.0,6.989247311827957,17.727817110156217
6908.0,1.906158357771261,16.864471977109353
6913.0,0.0,17.373130383976545
6918.0,5.972629521016618,17.72919126878358
6923.0,11.945259042033236,15.419433888148506
6928.0,0.0,14.804603721703952
6933.0,0.0,16.378222605192764
6938.0,6.989247311827957,17.479755823634935
6943.0,9.912023460410557,16.24682907654445
6948.0,6.989247311827957,13.376780353581115
6954.0,0.0,15.378746247506779
6959.0,10.928641251221896,16.780122373254745
6965.0,2.9227761485826003,17.76108566127832
6970.0,3.9393939393939394,18.44775996289482
6976.0,2.9227761485826003,18.928431974026374
6982.0,9.912023460410557,17.26090238181846
6987.0,0.0,18.09763166727292
6993.0,13.978494623655914,16.679342167091043
6998.0,0.0,15.686539516963729
7004.0,0.0,18.99957766187461
7010.0,23.89051808406647,17.310704363312226
7016.0,0.0,18.13249305431856
7021.0,7.878787878787879,20.71174513802299
7027.0,0.0,22.517221596616093
7032.0,6.989247311827957,23.78105511763126
7038.0,15.884652981427175,20.65773858234188
7044.0,0.0,22.479417007639316
7049.0,10.928641251221896,23.75459190534752
7054.0,8.895405669599217,22.643214333743263
7060.0,0.0,25.87625003362028
7066.0,0.0,26.132375023534195
7072.0,25.923753665689148,22.303662516473935
7077.0,0.0,21.627563761531754
7082.0,7.878787878787879,21.154294633072226
7087.0,2.9227761485826003,20.823006243150555
7092.0,0.0,22.595104370205387
7097.0,19.95112414467253,19.82757305914377
7102.0,0.0,19.89430114140064
7107.0,0.8895405669599218,21.945010798980448
7112.0,12.961876832844574,21.376507559286313
7118.0,0.0,20.978555291500417
7123.0,3.9393939393939394,20.69998870405029
7128.0,2.9227761485826003,20.504992092835202
7133.0,2.9227761485826003,20.36849446498464
7139.0,9.912023460410557,18.268946125489244
7144.0,0.0,18.80326228784247
7149.0,6.989247311827957,19.177283601489727
7155.0,9.912023460410557,17.435098521042807
7160.0,0.0,18.219568964729962
7165.0,6.989247311827957,18.76869827531097
7170.0,2.9227761485826003,19.15308879271768
7176.0,3.9393939393939394,17.418162154902376
7181.0,9.912023460410557,18.207713508431663
7186.0,0.0,18.760399455902164
7191.0,6.989247311827957,19.147279619131513
7197.0,9.912023460410557,17.41409573339206
7202.0,0.0,18.20486701337444
7208.0,0.8895405669599218,20.762406909362106
7213.0,19.95112414467253,18.544684836553472
7218.0,0.0,16.99227938558743
7224.0,0.0,19.9135955699112
7230.0,16.901270772238515,19.95451689893784
7235.0,0.0,19.98316182925649
7240.0,3.9393939393939394,20.003213280479542
7246.0,2.9227761485826003,18.01324929633568
7252.0,3.9393939393939394,18.624274507434976
7258.0,9.912023460410557,17.047992155204483
7263.0,0.0,15.944594508643137
7269.0,3.9393939393939394,15.172216156050194
7274.0,0.0,16.635551309235133
7280.0,20.967741935483872,13.648885916464591
7285.0,0.0,13.565220141525213
7290.0,7.878787878787879,13.506654099067648
7295.0,0.0,15.469657869347351
7301.0,6.989247311827957,14.839760508543144
7307.0,9.912023460410557,14.398832355980199
7313.0,0.0,14.090182649186138
7319.0,0.0,15.878127854430296
7324.0,6.989247311827957,17.129689498101207
7329.0,16.901270772238515,13.994782648670844
7334.0,0.0,13.80734785406959
7339.0,0.8895405669599218,15.68014349784871
7344.0,6.989247311827957,16.991100448494098
7349.0,9.912023460410557,15.904770313945868
7355.0,0.0,17.148339219762107
7360.0,6.989247311827957,18.018837453833473
7365.0,9.912023460410557,16.62418621768343
7370.0,0.0,17.6519303523784
7376.0,6.989247311827957,18.37135124666488
7381.0,2.9227761485826003,16.870945872665416
7386.0,9.912023460410557,17.82466211086579
7392.0,0.0,16.488263477606054
7397.0,0.0,17.556784434324236
7402.0,13.978494623655914,16.300749104026963
7407.0,0.0,15.421524372818872
7413.0,3.9393939393939394,14.80606706097321
7419.0,3.9393939393939394,14.375246942681246
7425.0,3.9393939393939394,14.07367285987687
7431.0,3.9393939393939394,13.862571001913809
7436.0,3.9393939393939394,13.714799701339665
7441.0,3.9393939393939394,13.611359790937763
7447.0,3.9393939393939394,13.538951853656433
7452.0,3.9393939393939394,13.488266297559502
7457.0,3.9393939393939394,13.452786408291649
7463.0,3.9393939393939394,13.427950485804153
7468.0,10.928641251221896,11.403565340062906
7474.0,0.0,13.997495738044034
7480.0,17.917888563049853,13.809247016630822
7486.0,0.0,15.681472911641574
7492.0,7.878787878787879,16.9920310381491
7497.0,2.9227761485826003,17.90942172670437
7502.0,3.9393939393939394,18.55159520869306
7507.0,2.9227761485826003,19.00111664608514
7512.0,2.9227761485826003,19.3157816522596
7517.0,8.895405669599217,17.976047156581718
7523.0,0.8895405669599218,17.038233009607204
7528.0,0.0,17.494763106725042
7533.0,5.972629521016618,17.81433417470753
7538.0,6.989247311827957,16.92503392229527
7544.0,1.906158357771261,16.30252374560669
7550.0,0.0,16.979766621924682
7556.0,5.972629521016618,17.453836635347276
7561.0,6.989247311827957,16.67268564474309
7566.0,1.906158357771261,14.679879951320164
7572.0,0.0,16.290915965924114
7578.0,19.95112414467253,13.407641176146878
7584.0,0.0,13.396348823302814
7590.0,0.8895405669599218,15.392444176311969
7595.0,6.989247311827957,16.789710923418376
7600.0,2.9227761485826003,17.76779764639286
7606.0,9.912023460410557,16.448458352475
7612.0,0.0,15.524920846732499
7618.0,0.0,16.882444592712748
7623.0,13.978494623655914,15.828711214898922
7628.0,0.0,15.091097850429245
7633.0,0.0,16.57876849530047
7639.0,6.989247311827957,17.620137946710326
7644.0,9.912023460410557,16.34509656269723
7649.0,0.0,15.452567593888059
7655.0,0.0,16.83179731572164
7660.0,13.978494623655914,15.793258121005147
7665.0,6.989247311827957,13.059280684703602
7670.0,0.0,15.156496479292521
7676.0,10.928641251221896,16.624547535504764
7681.0,9.912023460410557,15.648183274853332
7687.0,0.0,16.968728292397333
7692.0,0.0,17.893109804678133
7698.0,6.989247311827957,18.54017686327469
7704.0,16.901270772238515,14.982123804292282
7709.0,0.0,14.498486663004597
7715.0,0.8895405669599218,16.163940664103215
7720.0,6.989247311827957,17.32975846487225
7725.0,9.912023460410557,16.141830925410574
7731.0,0.0,15.3102816477874
7736.0,0.0,16.732197153451178
7741.0,6.989247311827957,17.727538007415824
7746.0,9.912023460410557,16.420276605191077
7752.0,0.0,15.505193623633753
7757.0,3.9393939393939394,16.868635536543625
7762.0,0.0,17.823044875580536
7767.0,6.989247311827957,16.487131412906372
7772.0,9.912023460410557,15.551991989034459
7777.0,0.0,16.90139439232412
7782.0,0.0,15.841976074626883
7787.0,13.978494623655914,15.100383252238817
7793.0,0.0,16.58526827656717
7799.0,6.989247311827957,17.62468779359702
7804.0,9.912023460410557,16.348281455517913
7809.0,0.0,17.458797018862537
7814.0,6.989247311827957,18.236157913203776
